Original Inputs,Original Outputs,Attributes,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Block Dim,aicore_time(us),mac_ratio,vec_ratio,scalar_ratio,mte1_ratio,mte2_ratio,mte3_ratio
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [25, 1839, 219, 6], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [25, 460, 108, 6], ""is_host"": false}]","{""ksize"": [1, 3, 5, 1], ""strides"": [1, 4, 2, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""25,1,1839,219,16""",FLOAT16,NC1HWC0,"""25,1,460,108,16""",FLOAT16,NC1HWC0,2,6523.630882,0.0,0.640974,0.190779,0.0,0.993478,0.407071
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [23, 115, 468, 40], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [23, 115, 468, 40], ""is_host"": false}]","{""ksize"": [1, 2, 5, 1], ""strides"": [1, 1, 1, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""23,3,115,468,16""",FLOAT16,NC1HWC0,"""23,3,115,468,16""",FLOAT16,NC1HWC0,2,7644.636029,0.0,0.971145,0.152256,0.0,0.771927,0.524107
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [40, 1510, 83, 9], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [40, 302, 83, 9], ""is_host"": false}]","{""ksize"": [1, 3, 5, 1], ""strides"": [1, 5, 1, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""40,1,1510,83,16""",FLOAT16,NC1HWC0,"""40,1,302,83,16""",FLOAT16,NC1HWC0,2,4579.931618,0.0,0.971047,0.385735,0.0,0.822104,0.314662
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [61, 111, 370, 19], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [61, 28, 124, 19], ""is_host"": false}]","{""ksize"": [1, 1, 5, 1], ""strides"": [1, 4, 3, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""61,2,111,370,16""",FLOAT16,NC1HWC0,"""61,2,28,124,16""",FLOAT16,NC1HWC0,2,2365.633088,0.0,0.480726,0.142314,0.0,0.960128,0.337436
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [4, 922, 894, 16], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [4, 231, 224, 16], ""is_host"": false}]","{""ksize"": [1, 1, 1, 1], ""strides"": [1, 4, 4, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""4,1,922,894,16""",FLOAT16,NC1HWC0,"""4,1,231,224,16""",FLOAT16,NC1HWC0,2,687.143382,0.0,0.200172,0.02261,0.0,0.997048,0.744462
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [39, 106, 448, 34], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [39, 22, 444, 34], ""is_host"": false}]","{""ksize"": [1, 1, 5, 1], ""strides"": [1, 5, 1, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""39,3,106,448,16""",FLOAT16,NC1HWC0,"""39,3,22,444,16""",FLOAT16,NC1HWC0,2,1544.472059,0.0,0.882984,0.074783,0.0,0.963166,0.820578
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [4, 1128, 466, 27], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [4, 1128, 117, 27], ""is_host"": false}]","{""ksize"": [1, 2, 3, 1], ""strides"": [1, 1, 4, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""4,2,1128,466,16""",FLOAT16,NC1HWC0,"""4,2,1128,117,16""",FLOAT16,NC1HWC0,2,4418.438235,0.0,0.242086,0.076778,0.0,0.998655,0.376492
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [7, 1144, 306, 22], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [7, 286, 153, 22], ""is_host"": false}]","{""ksize"": [1, 1, 2, 1], ""strides"": [1, 4, 2, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""7,2,1144,306,16""",FLOAT16,NC1HWC0,"""7,2,286,153,16""",FLOAT16,NC1HWC0,2,2259.084559,0.0,0.174436,0.032696,0.0,0.99857,0.54577
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [35, 994, 413, 4], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [35, 991, 103, 4], ""is_host"": false}]","{""ksize"": [1, 4, 4, 1], ""strides"": [1, 1, 4, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""35,1,994,413,16""",FLOAT16,NC1HWC0,"""35,1,991,103,16""",FLOAT16,NC1HWC0,2,25425.236029,0.0,0.42013,0.033001,0.0,0.998673,0.311967
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [19, 201, 849, 14], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [19, 50, 846, 14], ""is_host"": false}]","{""ksize"": [1, 5, 4, 1], ""strides"": [1, 4, 1, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""19,1,201,849,16""",FLOAT16,NC1HWC0,"""19,1,50,846,16""",FLOAT16,NC1HWC0,2,4111.505147,0.0,0.725798,0.066854,0.0,0.427031,0.162302
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [61, 99, 1406, 7], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [61, 33, 469, 7], ""is_host"": false}]","{""ksize"": [1, 1, 2, 1], ""strides"": [1, 3, 3, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""61,1,99,1406,16""",FLOAT16,NC1HWC0,"""61,1,33,469,16""",FLOAT16,NC1HWC0,2,2495.141912,0.0,0.195493,0.021255,0.0,0.996599,0.662303
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [10, 95, 1741, 31], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [10, 46, 579, 31], ""is_host"": false}]","{""ksize"": [1, 5, 5, 1], ""strides"": [1, 2, 3, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""10,2,95,1741,16""",FLOAT16,NC1HWC0,"""10,2,46,579,16""",FLOAT16,NC1HWC0,2,7103.654412,0.0,0.378629,0.112745,0.0,0.680859,0.136016
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [91, 145, 542, 9], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [91, 29, 180, 9], ""is_host"": false}]","{""ksize"": [1, 4, 3, 1], ""strides"": [1, 5, 3, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""91,1,145,542,16""",FLOAT16,NC1HWC0,"""91,1,29,180,16""",FLOAT16,NC1HWC0,2,4032.633088,0.0,0.279868,0.021658,0.0,0.992988,0.308047
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [16, 664, 181, 22], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [16, 166, 179, 22], ""is_host"": false}]","{""ksize"": [1, 4, 3, 1], ""strides"": [1, 4, 1, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""16,2,664,181,16""",FLOAT16,NC1HWC0,"""16,2,166,179,16""",FLOAT16,NC1HWC0,2,3220.078676,0.0,0.790359,0.136692,0.0,0.991414,0.690121
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [16, 1514, 571, 4], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [16, 1514, 189, 4], ""is_host"": false}]","{""ksize"": [1, 1, 5, 1], ""strides"": [1, 1, 3, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""16,1,1514,571,16""",FLOAT16,NC1HWC0,"""16,1,1514,189,16""",FLOAT16,NC1HWC0,2,12248.852206,0.0,0.486403,0.046526,0.0,0.998986,0.688455
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [22, 388, 821, 8], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [22, 194, 274, 8], ""is_host"": false}]","{""ksize"": [1, 5, 1, 1], ""strides"": [1, 2, 3, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""22,1,388,821,16""",FLOAT16,NC1HWC0,"""22,1,194,274,16""",FLOAT16,NC1HWC0,2,12922.351471,0.0,0.185229,0.011638,0.0,0.906663,0.19382
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [1, 1444, 464, 57], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [1, 361, 116, 57], ""is_host"": false}]","{""ksize"": [1, 2, 3, 1], ""strides"": [1, 4, 4, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""1,4,1444,464,16""",FLOAT16,NC1HWC0,"""1,4,361,116,16""",FLOAT16,NC1HWC0,2,1004.2,0.0,0.281248,0.054555,0.0,0.998008,0.591297
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [5, 1257, 858, 7], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [5, 419, 286, 7], ""is_host"": false}]","{""ksize"": [1, 1, 1, 1], ""strides"": [1, 3, 3, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""5,1,1257,858,16""",FLOAT16,NC1HWC0,"""5,1,419,286,16""",FLOAT16,NC1HWC0,2,1445.445588,0.0,0.23126,0.038848,0.0,0.998524,0.796185
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [39, 207, 1984, 4], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [39, 68, 1981, 4], ""is_host"": false}]","{""ksize"": [1, 4, 4, 1], ""strides"": [1, 3, 1, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""39,1,207,1984,16""",FLOAT16,NC1HWC0,"""39,1,68,1981,16""",FLOAT16,NC1HWC0,2,25034.235294,0.0,0.609983,0.121624,0.0,0.494322,0.214098
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [3, 1505, 827, 8], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [3, 1505, 827, 8], ""is_host"": false}]","{""ksize"": [1, 1, 3, 1], ""strides"": [1, 1, 1, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""3,1,1505,827,16""",FLOAT16,NC1HWC0,"""3,1,1505,827,16""",FLOAT16,NC1HWC0,2,4508.580882,0.0,0.561093,0.020407,0.0,0.641544,0.54121
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [29, 1340, 316, 3], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [29, 268, 313, 3], ""is_host"": false}]","{""ksize"": [1, 1, 4, 1], ""strides"": [1, 5, 1, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""29,1,1340,316,16""",FLOAT16,NC1HWC0,"""29,1,268,313,16""",FLOAT16,NC1HWC0,2,3312.401471,0.0,0.798662,0.060657,0.0,0.986373,0.896704
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [6, 1047, 972, 6], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [6, 349, 324, 6], ""is_host"": false}]","{""ksize"": [1, 2, 1, 1], ""strides"": [1, 3, 3, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""6,1,1047,972,16""",FLOAT16,NC1HWC0,"""6,1,349,324,16""",FLOAT16,NC1HWC0,2,3138.525735,0.0,0.152549,0.017292,0.0,0.999177,0.462975
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [90, 106, 274, 14], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [90, 27, 92, 14], ""is_host"": false}]","{""ksize"": [1, 1, 3, 1], ""strides"": [1, 4, 3, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""90,1,106,274,16""",FLOAT16,NC1HWC0,"""90,1,27,92,16""",FLOAT16,NC1HWC0,2,1239.498529,0.0,0.28863,0.050591,0.0,0.977638,0.458956
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [49, 407, 350, 6], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [49, 82, 347, 6], ""is_host"": false}]","{""ksize"": [1, 1, 4, 1], ""strides"": [1, 5, 1, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""49,1,407,350,16""",FLOAT16,NC1HWC0,"""49,1,82,347,16""",FLOAT16,NC1HWC0,2,1930.807353,0.0,0.758861,0.060119,0.0,0.984419,0.875542
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [38, 460, 344, 7], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [38, 459, 68, 7], ""is_host"": false}]","{""ksize"": [1, 2, 5, 1], ""strides"": [1, 1, 5, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""38,1,460,344,16""",FLOAT16,NC1HWC0,"""38,1,459,68,16""",FLOAT16,NC1HWC0,2,5503.651471,0.0,0.263966,0.018208,0.0,0.994807,0.334019
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [21, 330, 582, 9], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [21, 66, 290, 9], ""is_host"": false}]","{""ksize"": [1, 4, 4, 1], ""strides"": [1, 5, 2, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""21,1,330,582,16""",FLOAT16,NC1HWC0,"""21,1,66,290,16""",FLOAT16,NC1HWC0,2,2559.194853,0.0,0.447998,0.07691,0.0,0.666622,0.207783
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [95, 282, 591, 2], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [95, 141, 119, 2], ""is_host"": false}]","{""ksize"": [1, 1, 4, 1], ""strides"": [1, 2, 5, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""95,1,282,591,16""",FLOAT16,NC1HWC0,"""95,1,141,119,16""",FLOAT16,NC1HWC0,2,8845.204412,0.0,0.272772,0.055535,0.0,0.997178,0.383139
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [46, 302, 348, 10], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [46, 61, 116, 10], ""is_host"": false}]","{""ksize"": [1, 3, 4, 1], ""strides"": [1, 5, 3, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""46,1,302,348,16""",FLOAT16,NC1HWC0,"""46,1,61,116,16""",FLOAT16,NC1HWC0,2,2157.877206,0.0,0.438922,0.12143,0.0,0.99054,0.519311
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [84, 19, 1233, 8], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [84, 4, 247, 8], ""is_host"": false}]","{""ksize"": [1, 4, 3, 1], ""strides"": [1, 5, 5, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""84,1,19,1233,16""",FLOAT16,NC1HWC0,"""84,1,4,247,16""",FLOAT16,NC1HWC0,2,1199.288235,0.0,0.164397,0.033848,0.0,0.881876,0.160601
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [25, 175, 343, 23], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [25, 35, 85, 23], ""is_host"": false}]","{""ksize"": [1, 3, 4, 1], ""strides"": [1, 5, 4, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""25,2,175,343,16""",FLOAT16,NC1HWC0,"""25,2,35,85,16""",FLOAT16,NC1HWC0,2,1295.909559,0.0,0.440474,0.071074,0.0,0.98794,0.447617
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [12, 904, 1395, 3], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [12, 181, 1391, 3], ""is_host"": false}]","{""ksize"": [1, 3, 5, 1], ""strides"": [1, 5, 1, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""12,1,904,1395,16""",FLOAT16,NC1HWC0,"""12,1,181,1391,16""",FLOAT16,NC1HWC0,2,11511.011765,0.0,0.689409,0.013702,0.0,0.412323,0.194109
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [9, 1452, 338, 9], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [9, 484, 85, 9], ""is_host"": false}]","{""ksize"": [1, 1, 5, 1], ""strides"": [1, 3, 4, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""9,1,1452,338,16""",FLOAT16,NC1HWC0,"""9,1,484,85,16""",FLOAT16,NC1HWC0,2,2084.272794,0.0,0.547441,0.084716,0.0,0.995112,0.446187
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [8, 1013, 468, 14], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [8, 507, 94, 14], ""is_host"": false}]","{""ksize"": [1, 4, 5, 1], ""strides"": [1, 2, 5, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""8,1,1013,468,16""",FLOAT16,NC1HWC0,"""8,1,507,94,16""",FLOAT16,NC1HWC0,2,5198.906618,0.0,0.331277,0.030347,0.0,0.998182,0.267101
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [13, 569, 1988, 3], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [13, 569, 994, 3], ""is_host"": false}]","{""ksize"": [1, 5, 4, 1], ""strides"": [1, 1, 2, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""13,1,569,1988,16""",FLOAT16,NC1HWC0,"""13,1,569,994,16""",FLOAT16,NC1HWC0,2,62094.065441,0.0,0.383717,0.026447,0.0,0.643477,0.145466
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [41, 453, 45, 3], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [41, 91, 15, 3], ""is_host"": false}]","{""ksize"": [1, 5, 4, 1], ""strides"": [1, 5, 3, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""41,1,453,45,16""",FLOAT16,NC1HWC0,"""41,1,91,15,16""",FLOAT16,NC1HWC0,2,643.001471,0.0,0.427787,0.058167,0.0,0.926443,0.137744
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [46, 10, 2023, 51], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [46, 2, 675, 51], ""is_host"": false}]","{""ksize"": [1, 1, 2, 1], ""strides"": [1, 5, 3, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""46,4,10,2023,16""",FLOAT16,NC1HWC0,"""46,4,2,675,16""",FLOAT16,NC1HWC0,2,709.644853,0.0,0.174644,0.008433,0.0,0.919511,0.492263
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [16, 672, 105, 41], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [16, 167, 103, 41], ""is_host"": false}]","{""ksize"": [1, 5, 3, 1], ""strides"": [1, 4, 1, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""16,3,672,105,16""",FLOAT16,NC1HWC0,"""16,3,167,103,16""",FLOAT16,NC1HWC0,2,3105.280882,0.0,0.823871,0.23437,0.0,0.976454,0.564308
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [3, 1764, 952, 8], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [3, 882, 318, 8], ""is_host"": false}]","{""ksize"": [1, 2, 1, 1], ""strides"": [1, 2, 3, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""3,1,1764,952,16""",FLOAT16,NC1HWC0,"""3,1,882,318,16""",FLOAT16,NC1HWC0,2,3253.529412,0.0,0.184181,0.020393,0.0,0.999308,0.47899
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [7, 541, 144, 58], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [7, 109, 144, 58], ""is_host"": false}]","{""ksize"": [1, 1, 3, 1], ""strides"": [1, 5, 1, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""7,4,541,144,16""",FLOAT16,NC1HWC0,"""7,4,109,144,16""",FLOAT16,NC1HWC0,2,1112.618382,0.0,0.588553,0.0719,0.0,0.984962,0.741921
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [20, 1759, 54, 20], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [20, 1755, 11, 20], ""is_host"": false}]","{""ksize"": [1, 5, 2, 1], ""strides"": [1, 1, 5, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""20,2,1759,54,16""",FLOAT16,NC1HWC0,"""20,2,1755,11,16""",FLOAT16,NC1HWC0,2,3202.306618,0.0,0.282427,0.024942,0.0,0.997636,0.324418
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [6, 437, 1410, 5], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [6, 437, 470, 5], ""is_host"": false}]","{""ksize"": [1, 4, 2, 1], ""strides"": [1, 1, 3, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""6,1,437,1410,16""",FLOAT16,NC1HWC0,"""6,1,437,470,16""",FLOAT16,NC1HWC0,2,11382.7,0.0,0.160036,0.018803,0.0,0.845877,0.164684
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [17, 660, 977, 4], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [17, 132, 245, 4], ""is_host"": false}]","{""ksize"": [1, 1, 1, 1], ""strides"": [1, 5, 4, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""17,1,660,977,16""",FLOAT16,NC1HWC0,"""17,1,132,245,16""",FLOAT16,NC1HWC0,2,1800.469118,0.0,0.237816,0.030651,0.0,0.998864,0.695732
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [24, 279, 190, 29], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [24, 279, 63, 29], ""is_host"": false}]","{""ksize"": [1, 1, 4, 1], ""strides"": [1, 1, 3, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""24,2,279,190,16""",FLOAT16,NC1HWC0,"""24,2,279,63,16""",FLOAT16,NC1HWC0,2,2265.832353,0.0,0.357875,0.064477,0.0,0.988034,0.590031
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [10, 698, 353, 20], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [10, 140, 353, 20], ""is_host"": false}]","{""ksize"": [1, 4, 2, 1], ""strides"": [1, 5, 1, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""10,2,698,353,16""",FLOAT16,NC1HWC0,"""10,2,140,353,16""",FLOAT16,NC1HWC0,2,4117.902206,0.0,0.372693,0.03178,0.0,0.806038,0.374431
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [22, 1286, 44, 52], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [22, 643, 44, 52], ""is_host"": false}]","{""ksize"": [1, 2, 1, 1], ""strides"": [1, 2, 1, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""22,4,1286,44,16""",FLOAT16,NC1HWC0,"""22,4,643,44,16""",FLOAT16,NC1HWC0,2,5022.527941,0.0,0.322389,0.038698,0.0,0.996997,0.806773
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [21, 1013, 302, 6], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [21, 1011, 300, 6], ""is_host"": false}]","{""ksize"": [1, 3, 3, 1], ""strides"": [1, 1, 1, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""21,1,1013,302,16""",FLOAT16,NC1HWC0,"""21,1,1011,300,16""",FLOAT16,NC1HWC0,2,16947.955882,0.0,0.658092,0.056339,0.0,0.992752,0.687428
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [19, 248, 756, 10], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [19, 50, 251, 10], ""is_host"": false}]","{""ksize"": [1, 1, 4, 1], ""strides"": [1, 5, 3, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""19,1,248,756,16""",FLOAT16,NC1HWC0,"""19,1,50,251,16""",FLOAT16,NC1HWC0,2,639.675,0.0,0.449304,0.056285,0.0,0.996173,0.742957
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [67, 161, 158, 24], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [67, 80, 155, 24], ""is_host"": false}]","{""ksize"": [1, 2, 4, 1], ""strides"": [1, 2, 1, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""67,2,161,158,16""",FLOAT16,NC1HWC0,"""67,2,80,155,16""",FLOAT16,NC1HWC0,2,3446.847059,0.0,0.743393,0.225802,0.0,0.943034,0.738455
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [54, 219, 1164, 4], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [54, 73, 388, 4], ""is_host"": false}]","{""ksize"": [1, 3, 2, 1], ""strides"": [1, 3, 3, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""54,1,219,1164,16""",FLOAT16,NC1HWC0,"""54,1,73,388,16""",FLOAT16,NC1HWC0,2,10700.782353,0.0,0.137874,0.010541,0.0,0.912594,0.268992
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [15, 1738, 825, 3], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [15, 347, 413, 3], ""is_host"": false}]","{""ksize"": [1, 4, 1, 1], ""strides"": [1, 5, 2, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""15,1,1738,825,16""",FLOAT16,NC1HWC0,"""15,1,347,413,16""",FLOAT16,NC1HWC0,2,13152.313971,0.0,0.232793,0.010522,0.0,0.871192,0.259924
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [23, 235, 480, 23], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [23, 118, 480, 23], ""is_host"": false}]","{""ksize"": [1, 1, 3, 1], ""strides"": [1, 2, 1, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""23,2,235,480,16""",FLOAT16,NC1HWC0,"""23,2,118,480,16""",FLOAT16,NC1HWC0,2,3595.916912,0.0,0.483362,0.038944,0.0,0.993661,0.870676
