Original Inputs,Original Outputs,Attributes,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Block Dim,aicore_time(us),mac_ratio,vec_ratio,scalar_ratio,mte1_ratio,mte2_ratio,mte3_ratio
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [286, 1179], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [286, 1179], ""is_host"": false}]",{},"""286,1179""",INT32,FORMAT_ND,"""286,1179""",INT32,FORMAT_ND,2,30.644853,0.0,0.011325,0.015284,0.0,0.913933,0.90292
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [286, 1179], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [286, 1179], ""is_host"": false}]",{},"""286,1179""",FLOAT16,FORMAT_ND,"""286,1179""",FLOAT16,FORMAT_ND,2,16.650735,0.0,0.019695,0.037889,0.0,0.686642,0.889998
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [286, 1179], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [286, 1179], ""is_host"": false}]",{},"""286,1179""",INT8,FORMAT_ND,"""286,1179""",INT8,FORMAT_ND,2,13.200735,0.0,0.19785,0.081101,0.0,0.337214,0.763215
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [286, 1179], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [286, 1179], ""is_host"": false}]",{},"""286,1179""",UINT8,FORMAT_ND,"""286,1179""",UINT8,FORMAT_ND,2,13.697794,0.0,0.19067,0.078158,0.0,0.256804,0.774438
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [1479, 526, 208], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [1479, 526, 208], ""is_host"": false}]",{},"""1479,526,208""",INT32,FORMAT_ND,"""1479,526,208""",INT32,FORMAT_ND,2,13333.293382,0.0,3.6e-05,0.011935,0.0,0.99627,0.997304
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1479, 526, 208], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1479, 526, 208], ""is_host"": false}]",{},"""1479,526,208""",FLOAT16,FORMAT_ND,"""1479,526,208""",FLOAT16,FORMAT_ND,2,6567.0875,0.0,6.6e-05,0.013071,0.0,0.94403,0.999683
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [1479, 526, 208], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [1479, 526, 208], ""is_host"": false}]",{},"""1479,526,208""",INT8,FORMAT_ND,"""1479,526,208""",INT8,FORMAT_ND,2,4642.470588,0.0,0.213292,0.016367,0.0,0.225863,0.780813
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [1479, 526, 208], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [1479, 526, 208], ""is_host"": false}]",{},"""1479,526,208""",UINT8,FORMAT_ND,"""1479,526,208""",UINT8,FORMAT_ND,2,4622.626471,0.0,0.214207,0.016437,0.0,0.30716,0.779872
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [44, 888], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [44, 888], ""is_host"": false}]",{},"""44,888""",INT32,FORMAT_ND,"""44,888""",INT32,FORMAT_ND,2,7.057353,0.0,0.036674,0.021567,0.0,0.231194,0.741404
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [44, 888], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [44, 888], ""is_host"": false}]",{},"""44,888""",FLOAT16,FORMAT_ND,"""44,888""",FLOAT16,FORMAT_ND,2,3.809559,0.0,0.067555,0.040147,0.0,0.30747,0.713569
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [44, 888], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [44, 888], ""is_host"": false}]",{},"""44,888""",INT8,FORMAT_ND,"""44,888""",INT8,FORMAT_ND,2,3.378676,0.0,0.200653,0.299021,0.0,0.206094,0.507291
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [44, 888], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [44, 888], ""is_host"": false}]",{},"""44,888""",UINT8,FORMAT_ND,"""44,888""",UINT8,FORMAT_ND,2,3.261029,0.0,0.207892,0.308906,0.0,0.151973,0.58106
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [434, 708], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [434, 708], ""is_host"": false}]",{},"""434,708""",INT32,FORMAT_ND,"""434,708""",INT32,FORMAT_ND,2,27.594853,0.0,0.016307,0.016787,0.0,0.816595,0.949346
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [434, 708], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [434, 708], ""is_host"": false}]",{},"""434,708""",FLOAT16,FORMAT_ND,"""434,708""",FLOAT16,FORMAT_ND,2,16.778676,0.0,0.021649,0.037337,0.0,0.921294,0.760857
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [434, 708], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [434, 708], ""is_host"": false}]",{},"""434,708""",INT8,FORMAT_ND,"""434,708""",INT8,FORMAT_ND,2,8.744118,0.0,0.298352,0.122183,0.0,0.459721,0.675244
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [434, 708], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [434, 708], ""is_host"": false}]",{},"""434,708""",UINT8,FORMAT_ND,"""434,708""",UINT8,FORMAT_ND,2,10.244118,0.0,0.254666,0.104292,0.0,0.273184,0.717054
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [28, 23, 11, 21, 708], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [28, 23, 11, 21, 708], ""is_host"": false}]",{},"""28,23,11,21,708""",INT32,FORMAT_ND,"""28,23,11,21,708""",INT32,FORMAT_ND,2,8826.391176,0.0,4.3e-05,0.011741,0.0,0.933398,0.999895
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [28, 23, 11, 21, 708], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [28, 23, 11, 21, 708], ""is_host"": false}]",{},"""28,23,11,21,708""",FLOAT16,FORMAT_ND,"""28,23,11,21,708""",FLOAT16,FORMAT_ND,2,4301.056618,0.0,0.000104,0.013102,0.0,0.973608,0.998961
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [28, 23, 11, 21, 708], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [28, 23, 11, 21, 708], ""is_host"": false}]",{},"""28,23,11,21,708""",INT8,FORMAT_ND,"""28,23,11,21,708""",INT8,FORMAT_ND,2,3018.586029,0.0,0.213626,0.016502,0.0,0.157844,0.780214
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [28, 23, 11, 21, 708], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [28, 23, 11, 21, 708], ""is_host"": false}]",{},"""28,23,11,21,708""",UINT8,FORMAT_ND,"""28,23,11,21,708""",UINT8,FORMAT_ND,2,3011.150735,0.0,0.214153,0.016541,0.0,0.156962,0.779783
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [19727], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [19727], ""is_host"": false}]",{},"""19727""",INT32,FORMAT_ND,"""19727""",INT32,FORMAT_ND,2,4.952206,0.0,0.053155,0.052116,0.0,0.260579,0.569117
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [19727], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [19727], ""is_host"": false}]",{},"""19727""",FLOAT16,FORMAT_ND,"""19727""",FLOAT16,FORMAT_ND,2,2.886765,0.0,0.06215,0.202496,0.0,0.364748,0.645441
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [19727], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [19727], ""is_host"": false}]",{},"""19727""",INT8,FORMAT_ND,"""19727""",INT8,FORMAT_ND,2,2.722059,0.0,0.139384,0.371421,0.0,0.26067,0.277418
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [19727], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [19727], ""is_host"": false}]",{},"""19727""",UINT8,FORMAT_ND,"""19727""",UINT8,FORMAT_ND,2,2.684559,0.0,0.141331,0.376061,0.0,0.156396,0.244043
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [3266, 232], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [3266, 232], ""is_host"": false}]",{},"""3266,232""",INT32,FORMAT_ND,"""3266,232""",INT32,FORMAT_ND,2,65.161029,0.0,0.007335,0.01344,0.0,0.898769,0.981076
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [3266, 232], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [3266, 232], ""is_host"": false}]",{},"""3266,232""",FLOAT16,FORMAT_ND,"""3266,232""",FLOAT16,FORMAT_ND,2,33.049265,0.0,0.013972,0.025385,0.0,0.957795,0.934145
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [3266, 232], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [3266, 232], ""is_host"": false}]",{},"""3266,232""",INT8,FORMAT_ND,"""3266,232""",INT8,FORMAT_ND,2,30.331618,0.0,0.177838,0.045066,0.0,0.331943,0.791787
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [3266, 232], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [3266, 232], ""is_host"": false}]",{},"""3266,232""",UINT8,FORMAT_ND,"""3266,232""",UINT8,FORMAT_ND,2,22.919853,0.0,0.235347,0.059639,0.0,0.256296,0.750602
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [352, 386], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [352, 386], ""is_host"": false}]",{},"""352,386""",INT32,FORMAT_ND,"""352,386""",INT32,FORMAT_ND,2,11.594118,0.0,0.041984,0.015918,0.0,0.735287,0.861682
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [352, 386], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [352, 386], ""is_host"": false}]",{},"""352,386""",FLOAT16,FORMAT_ND,"""352,386""",FLOAT16,FORMAT_ND,2,8.961765,0.0,0.045044,0.018625,0.0,0.251477,0.879225
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [352, 386], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [352, 386], ""is_host"": false}]",{},"""352,386""",INT8,FORMAT_ND,"""352,386""",INT8,FORMAT_ND,2,6.752941,0.0,0.193815,0.027439,0.0,0.15331,0.699586
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [352, 386], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [352, 386], ""is_host"": false}]",{},"""352,386""",UINT8,FORMAT_ND,"""352,386""",UINT8,FORMAT_ND,2,5.190441,0.0,0.25216,0.035699,0.0,0.139963,0.608443
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [29, 57, 294, 296], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [29, 57, 294, 296], ""is_host"": false}]",{},"""29,57,294,296""",INT32,FORMAT_ND,"""29,57,294,296""",INT32,FORMAT_ND,2,12022.619118,0.0,3.4e-05,0.011768,0.0,0.954605,0.999701
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [29, 57, 294, 296], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [29, 57, 294, 296], ""is_host"": false}]",{},"""29,57,294,296""",FLOAT16,FORMAT_ND,"""29,57,294,296""",FLOAT16,FORMAT_ND,2,5870.920588,0.0,5.2e-05,0.013076,0.0,0.927852,0.999675
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [29, 57, 294, 296], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [29, 57, 294, 296], ""is_host"": false}]",{},"""29,57,294,296""",INT8,FORMAT_ND,"""29,57,294,296""",INT8,FORMAT_ND,2,4117.580882,0.0,0.213808,0.016433,0.0,0.151125,0.780234
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [29, 57, 294, 296], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [29, 57, 294, 296], ""is_host"": false}]",{},"""29,57,294,296""",UINT8,FORMAT_ND,"""29,57,294,296""",UINT8,FORMAT_ND,2,4110.802941,0.0,0.214161,0.016459,0.0,0.331126,0.77988
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [66, 20], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [66, 20], ""is_host"": false}]",{},"""66,20""",INT32,FORMAT_ND,"""66,20""",INT32,FORMAT_ND,2,2.543382,0.0,0.021393,0.136456,0.0,0.367736,0.218849
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [66, 20], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [66, 20], ""is_host"": false}]",{},"""66,20""",FLOAT16,FORMAT_ND,"""66,20""",FLOAT16,FORMAT_ND,2,1.680882,0.0,0.027997,0.332458,0.0,0.267717,0.286527
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [66, 20], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [66, 20], ""is_host"": false}]",{},"""66,20""",INT8,FORMAT_ND,"""66,20""",INT8,FORMAT_ND,1,2.210294,0.0,0.050566,0.45509,0.0,0.184963,0.143047
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [66, 20], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [66, 20], ""is_host"": false}]",{},"""66,20""",UINT8,FORMAT_ND,"""66,20""",UINT8,FORMAT_ND,1,1.877941,0.0,0.059514,0.534064,0.0,0.218481,0.168363
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [477], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [477], ""is_host"": false}]",{},"""477""",INT32,FORMAT_ND,"""477""",INT32,FORMAT_ND,1,1.294118,0.0,0.038636,0.260227,0.0,0.301136,0.255682
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [477], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [477], ""is_host"": false}]",{},"""477""",FLOAT16,FORMAT_ND,"""477""",FLOAT16,FORMAT_ND,1,1.377941,0.0,0.032017,0.399146,0.0,0.297759,0.221985
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [477], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [477], ""is_host"": false}]",{},"""477""",INT8,FORMAT_ND,"""477""",INT8,FORMAT_ND,1,2.186765,0.0,0.04035,0.458642,0.0,0.186954,0.131809
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [477], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [477], ""is_host"": false}]",{},"""477""",UINT8,FORMAT_ND,"""477""",UINT8,FORMAT_ND,1,1.848529,0.0,0.047733,0.541766,0.0,0.221161,0.155927
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [127, 102, 184, 58], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [127, 102, 184, 58], ""is_host"": false}]",{},"""127,102,184,58""",INT32,FORMAT_ND,"""127,102,184,58""",INT32,FORMAT_ND,2,11379.413971,0.0,3.4e-05,0.011949,0.0,0.996264,0.996828
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [127, 102, 184, 58], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [127, 102, 184, 58], ""is_host"": false}]",{},"""127,102,184,58""",FLOAT16,FORMAT_ND,"""127,102,184,58""",FLOAT16,FORMAT_ND,2,5622.153676,0.0,7.9e-05,0.013047,0.0,0.955276,0.999642
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [127, 102, 184, 58], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [127, 102, 184, 58], ""is_host"": false}]",{},"""127,102,184,58""",INT8,FORMAT_ND,"""127,102,184,58""",INT8,FORMAT_ND,2,3953.433088,0.0,0.213988,0.01646,0.0,0.316026,0.779964
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [127, 102, 184, 58], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [127, 102, 184, 58], ""is_host"": false}]",{},"""127,102,184,58""",UINT8,FORMAT_ND,"""127,102,184,58""",UINT8,FORMAT_ND,2,3932.539706,0.0,0.215125,0.016547,0.0,0.347684,0.778733
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [258, 258, 108], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [258, 258, 108], ""is_host"": false}]",{},"""258,258,108""",INT32,FORMAT_ND,"""258,258,108""",INT32,FORMAT_ND,2,604.75,0.0,0.000625,0.011905,0.0,0.906853,0.996996
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [258, 258, 108], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [258, 258, 108], ""is_host"": false}]",{},"""258,258,108""",FLOAT16,FORMAT_ND,"""258,258,108""",FLOAT16,FORMAT_ND,2,294.2,0.0,0.000985,0.014908,0.0,0.969589,0.991637
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [258, 258, 108], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [258, 258, 108], ""is_host"": false}]",{},"""258,258,108""",INT8,FORMAT_ND,"""258,258,108""",INT8,FORMAT_ND,2,207.836029,0.0,0.214026,0.021022,0.0,0.253555,0.771967
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [258, 258, 108], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [258, 258, 108], ""is_host"": false}]",{},"""258,258,108""",UINT8,FORMAT_ND,"""258,258,108""",UINT8,FORMAT_ND,2,208.953676,0.0,0.212881,0.020895,0.0,0.22536,0.771727
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [995, 36, 160], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [995, 36, 160], ""is_host"": false}]",{},"""995,36,160""",INT32,FORMAT_ND,"""995,36,160""",INT32,FORMAT_ND,2,476.885294,0.0,0.000799,0.012074,0.0,0.993893,0.980884
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [995, 36, 160], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [995, 36, 160], ""is_host"": false}]",{},"""995,36,160""",FLOAT16,FORMAT_ND,"""995,36,160""",FLOAT16,FORMAT_ND,2,232.741912,0.0,0.001769,0.01361,0.0,0.990573,0.988529
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [995, 36, 160], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [995, 36, 160], ""is_host"": false}]",{},"""995,36,160""",INT8,FORMAT_ND,"""995,36,160""",INT8,FORMAT_ND,2,166.253676,0.0,0.213954,0.016948,0.0,0.3343,0.772345
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [995, 36, 160], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [995, 36, 160], ""is_host"": false}]",{},"""995,36,160""",UINT8,FORMAT_ND,"""995,36,160""",UINT8,FORMAT_ND,2,165.519853,0.0,0.214902,0.017023,0.0,0.34146,0.771602
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [86, 374], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [86, 374], ""is_host"": false}]",{},"""86,374""",INT32,FORMAT_ND,"""86,374""",INT32,FORMAT_ND,2,6.375735,0.0,0.065736,0.057663,0.0,0.283935,0.700381
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [86, 374], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [86, 374], ""is_host"": false}]",{},"""86,374""",FLOAT16,FORMAT_ND,"""86,374""",FLOAT16,FORMAT_ND,2,3.463235,0.0,0.064544,0.161783,0.0,0.295754,0.681953
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [86, 374], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [86, 374], ""is_host"": false}]",{},"""86,374""",INT8,FORMAT_ND,"""86,374""",INT8,FORMAT_ND,2,3.144853,0.0,0.183306,0.321955,0.0,0.172551,0.547814
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [86, 374], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [86, 374], ""is_host"": false}]",{},"""86,374""",UINT8,FORMAT_ND,"""86,374""",UINT8,FORMAT_ND,2,2.918382,0.0,0.197531,0.346435,0.0,0.145377,0.253464
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [116], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [116], ""is_host"": false}]",{},"""116""",INT32,FORMAT_ND,"""116""",INT32,FORMAT_ND,1,1.448529,0.0,0.028426,0.230457,0.0,0.305584,0.356345
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [116], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [116], ""is_host"": false}]",{},"""116""",FLOAT16,FORMAT_ND,"""116""",FLOAT16,FORMAT_ND,1,1.372059,0.0,0.019293,0.397642,0.0,0.304394,0.163987
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [116], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [116], ""is_host"": false}]",{},"""116""",INT8,FORMAT_ND,"""116""",INT8,FORMAT_ND,1,1.985294,0.0,0.023704,0.5,0.0,0.206667,0.111852
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [116], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [116], ""is_host"": false}]",{},"""116""",UINT8,FORMAT_ND,"""116""",UINT8,FORMAT_ND,1,1.814706,0.0,0.025932,0.545381,0.0,0.226094,0.122366
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [166, 184], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [166, 184], ""is_host"": false}]",{},"""166,184""",INT32,FORMAT_ND,"""166,184""",INT32,FORMAT_ND,2,5.136029,0.0,0.074732,0.029778,0.0,0.176807,0.817037
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [166, 184], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [166, 184], ""is_host"": false}]",{},"""166,184""",FLOAT16,FORMAT_ND,"""166,184""",FLOAT16,FORMAT_ND,2,2.959559,0.0,0.072547,0.190311,0.0,0.424845,0.550559
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [166, 184], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [166, 184], ""is_host"": false}]",{},"""166,184""",INT8,FORMAT_ND,"""166,184""",INT8,FORMAT_ND,2,2.814706,0.0,0.195402,0.359979,0.0,0.19697,0.41954
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [166, 184], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [166, 184], ""is_host"": false}]",{},"""166,184""",UINT8,FORMAT_ND,"""166,184""",UINT8,FORMAT_ND,2,2.802941,0.0,0.196222,0.36149,0.0,0.208027,0.310336
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [270, 170, 408], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [270, 170, 408], ""is_host"": false}]",{},"""270,170,408""",INT32,FORMAT_ND,"""270,170,408""",INT32,FORMAT_ND,2,1557.593382,0.0,0.000249,0.011899,0.0,0.995977,0.994721
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [270, 170, 408], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [270, 170, 408], ""is_host"": false}]",{},"""270,170,408""",FLOAT16,FORMAT_ND,"""270,170,408""",FLOAT16,FORMAT_ND,2,773.458824,0.0,0.000544,0.012997,0.0,0.981561,0.996881
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [270, 170, 408], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [270, 170, 408], ""is_host"": false}]",{},"""270,170,408""",INT8,FORMAT_ND,"""270,170,408""",INT8,FORMAT_ND,2,538.573529,0.0,0.214062,0.017989,0.0,0.284979,0.777963
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [270, 170, 408], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [270, 170, 408], ""is_host"": false}]",{},"""270,170,408""",UINT8,FORMAT_ND,"""270,170,408""",UINT8,FORMAT_ND,2,537.523529,0.0,0.21448,0.018018,0.0,0.270321,0.778074
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [96, 380], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [96, 380], ""is_host"": false}]",{},"""96,380""",INT32,FORMAT_ND,"""96,380""",INT32,FORMAT_ND,2,6.330882,0.0,0.070035,0.023113,0.0,0.15842,0.703833
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [96, 380], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [96, 380], ""is_host"": false}]",{},"""96,380""",FLOAT16,FORMAT_ND,"""96,380""",FLOAT16,FORMAT_ND,2,4.100735,0.0,0.059172,0.03622,0.0,0.230052,0.733549
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [96, 380], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [96, 380], ""is_host"": false}]",{},"""96,380""",INT8,FORMAT_ND,"""96,380""",INT8,FORMAT_ND,2,3.2875,0.0,0.170879,0.045627,0.0,0.158354,0.616864
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [96, 380], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [96, 380], ""is_host"": false}]",{},"""96,380""",UINT8,FORMAT_ND,"""96,380""",UINT8,FORMAT_ND,2,2.148529,0.0,0.261465,0.069815,0.0,0.192676,0.336071
