Original Inputs,Original Outputs,Attributes,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Block Dim,aicore_time(us),mac_ratio,vec_ratio,scalar_ratio,mte1_ratio,mte2_ratio,mte3_ratio
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1554, 1825], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1554, 1825], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""mean""}","""1554,1825;1554,1825""",FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,57666.291176,0.0,0.914672,0.356647,0.0,0.013813,5e-06
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [84, 532], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [84, 532], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [84, 532], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [84, 532], ""is_host"": false}]","{""reduction"": ""none""}","""84,532;84,532;84,532""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""84,532""",FLOAT,FORMAT_ND,2,381.0625,0.0,0.902083,0.375168,0.0,0.047738,0.015454
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [831, 1882], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [831, 1882], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""sum""}","""831,1882;831,1882""",FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,32264.739706,0.0,0.915363,0.359375,0.0,0.013859,1e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1984, 978], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1984, 978], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1984, 978], ""is_host"": false}]","{""reduction"": ""none""}","""1984,978;1984,978""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,"""1984,978""",FLOAT,FORMAT_ND,2,15518.916176,0.0,0.920871,0.431354,0.0,0.027552,0.01109
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1196, 1828], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1196, 1828], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1196, 1828], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""sum""}","""1196,1828;1196,1828;1196,1828""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,46030.154412,0.0,0.912526,0.350823,0.0,0.022947,7e-06
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1035], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1035], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""sum""}","""1035;1035""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,32.307353,0.0,0.81838,0.112204,0.0,0.053166,0.009559
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [579], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [579], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""mean""}","""579;579""",FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,24.405882,0.0,0.811521,0.093577,0.0,0.03061,0.012714
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1549], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1549], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1549], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1549], ""is_host"": false}]","{""reduction"": ""none""}","""1549;1549;1549""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""1549""",FLOAT,FORMAT_ND,2,28.806618,0.0,0.794497,0.11762,0.0,0.070398,0.013937
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1268], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1268], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""mean""}","""1268;1268""",FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,34.069118,0.0,0.843441,0.114862,0.0,0.027194,0.003194
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [2023, 1865], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [2023, 1865], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [2023, 1865], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [2023, 1865], ""is_host"": false}]","{""reduction"": ""none""}","""2023,1865;2023,1865;2023,1865""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""2023,1865""",FLOAT,FORMAT_ND,2,30293.252941,0.0,0.923256,0.431696,0.0,0.029692,0.010524
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [637], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [637], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""mean""}","""637;637""",FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,25.073529,0.0,0.787449,0.087038,0.0,0.058534,0.00563
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1496], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1496], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1496], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""sum""}","""1496;1496;1496""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,37.888235,0.0,0.858562,0.11978,0.0,0.051739,0.003726
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1842], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1842], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""mean""}","""1842;1842""",FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,44.027941,0.0,0.877551,0.119042,0.0,0.024082,0.002472
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [968, 1148], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [968, 1148], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [968, 1148], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""mean""}","""968,1148;968,1148;968,1148""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,22553.707353,0.0,0.908999,0.369565,0.0,0.026131,1.4e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [726], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [726], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [726], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [726], ""is_host"": false}]","{""reduction"": ""none""}","""726;726;726""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""726""",FLOAT16,FORMAT_ND,2,21.513971,0.0,0.754571,0.11593,0.0,0.077036,0.024061
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [649, 1253], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [649, 1253], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [649, 1253], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [649, 1253], ""is_host"": false}]","{""reduction"": ""none""}","""649,1253;649,1253;649,1253""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""649,1253""",FLOAT,FORMAT_ND,2,6622.651471,0.0,0.924448,0.425549,0.0,0.026565,0.011541
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1981], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1981], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1981], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""sum""}","""1981;1981;1981""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,46.820588,0.0,0.851561,0.182738,0.0,0.038131,0.006596
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [908, 1774], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [908, 1774], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [908, 1774], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""sum""}","""908,1774;908,1774;908,1774""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,37360.575,0.0,0.908257,0.125958,0.0,0.029865,8e-06
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [129, 1650], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [129, 1650], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""mean""}","""129,1650;129,1650""",FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,4372.373529,0.0,0.913063,0.359414,0.0,0.018535,7.1e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [193], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [193], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""sum""}","""193;193""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,18.836765,0.0,0.752518,0.06511,0.0,0.06956,0.007495
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1456, 1691], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1456, 1691], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1456, 1691], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1456, 1691], ""is_host"": false}]","{""reduction"": ""none""}","""1456,1691;1456,1691;1456,1691""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""1456,1691""",FLOAT16,FORMAT_ND,2,20205.990441,0.0,0.926111,0.4231,0.0,0.020834,0.007322
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1255], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1255], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""sum""}","""1255;1255""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,34.876471,0.0,0.816284,0.113974,0.0,0.050346,0.008475
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1697, 1778], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1697, 1778], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1697, 1778], ""is_host"": false}]","{""reduction"": ""none""}","""1697,1778;1697,1778""",FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND,"""1697,1778""",FLOAT16,FORMAT_ND,2,24485.358088,0.0,0.925259,0.427069,0.0,0.016203,0.006829
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [501, 1497], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [501, 1497], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""sum""}","""501,1497;501,1497""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,17780.195588,0.0,0.905343,0.121263,0.0,0.024123,1.7e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1443, 1784], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1443, 1784], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1443, 1784], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1443, 1784], ""is_host"": false}]","{""reduction"": ""none""}","""1443,1784;1443,1784;1443,1784""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""1443,1784""",FLOAT16,FORMAT_ND,2,20940.5125,0.0,0.925374,0.426669,0.0,0.019908,0.006738
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [393], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [393], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [393], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [393], ""is_host"": false}]","{""reduction"": ""none""}","""393;393;393""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""393""",FLOAT,FORMAT_ND,2,19.2,0.0,0.733456,0.077972,0.0,0.081342,0.029603
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [490], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [490], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [490], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [490], ""is_host"": false}]","{""reduction"": ""none""}","""490;490;490""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""490""",FLOAT16,FORMAT_ND,1,22.879412,0.0,0.785962,0.100784,0.0,0.059776,0.008356
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1646], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1646], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1646], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""mean""}","""1646;1646;1646""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,40.051471,0.0,0.865027,0.123444,0.0,0.051698,0.003525
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [188, 166], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [188, 166], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [188, 166], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""mean""}","""188,166;188,166;188,166""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,1137.648529,0.0,0.888885,0.111569,0.0,0.040911,0.000102
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1794, 1042], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1794, 1042], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""sum""}","""1794,1042;1794,1042""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,41632.369118,0.0,0.911892,0.225535,0.0,0.018476,3e-06
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [225, 619], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [225, 619], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [225, 619], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [225, 619], ""is_host"": false}]","{""reduction"": ""none""}","""225,619;225,619;225,619""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""225,619""",FLOAT16,FORMAT_ND,2,1159.810294,0.0,0.919588,0.407753,0.0,0.031402,0.009626
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1449, 257], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1449, 257], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1449, 257], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""sum""}","""1449,257;1449,257;1449,257""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,8128.758824,0.0,0.912837,0.349091,0.0,0.027946,3.9e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1670, 1890], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1670, 1890], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1670, 1890], ""is_host"": false}]","{""reduction"": ""none""}","""1670,1890;1670,1890""",FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND,"""1670,1890""",FLOAT16,FORMAT_ND,2,25487.935294,0.0,0.925166,0.428382,0.0,0.016355,0.00683
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1975], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1975], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""sum""}","""1975;1975""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,46.961765,0.0,0.850849,0.182376,0.0,0.040051,0.00667
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [913, 189], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [913, 189], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""sum""}","""913,189;913,189""",FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,3517.592647,0.0,0.912132,0.361511,0.0,0.017622,3.3e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [651, 1180], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [651, 1180], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [651, 1180], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [651, 1180], ""is_host"": false}]","{""reduction"": ""none""}","""651,1180;651,1180;651,1180""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""651,1180""",FLOAT,FORMAT_ND,2,6197.977941,0.0,0.923089,0.429904,0.0,0.028212,0.011763
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [596], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [596], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [596], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [596], ""is_host"": false}]","{""reduction"": ""none""}","""596;596;596""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""596""",FLOAT16,FORMAT_ND,2,21.911029,0.0,0.736468,0.117185,0.0,0.081446,0.032317
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [389], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [389], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [389], ""is_host"": false}]","{""reduction"": ""none""}","""389;389""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,"""389""",FLOAT,FORMAT_ND,2,18.450735,0.0,0.759415,0.079464,0.0,0.048898,0.023791
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [69], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [69], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""mean""}","""69;69""",FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,9.722059,0.0,0.766147,0.060808,0.0,0.084859,0.011193
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [977, 143], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [977, 143], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [977, 143], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""mean""}","""977,143;977,143;977,143""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,4016.705882,0.0,0.892605,0.116262,0.0,0.049492,2.9e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1392], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1392], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""mean""}","""1392;1392""",FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,34.316176,0.0,0.847397,0.119734,0.0,0.042597,0.003385
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1797], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1797], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1797], ""is_host"": false}]","{""reduction"": ""none""}","""1797;1797""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,"""1797""",FLOAT,FORMAT_ND,2,30.289706,0.0,0.810215,0.118901,0.0,0.049182,0.019129
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1893], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1893], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1893], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""mean""}","""1893;1893;1893""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,44.247059,0.0,0.885768,0.118386,0.0,0.037424,0.002626
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1727], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1727], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1727], ""is_host"": false}]","{""reduction"": ""none""}","""1727;1727""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,"""1727""",FLOAT,FORMAT_ND,2,26.588235,0.0,0.824447,0.118695,0.0,0.042035,0.011532
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1841], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1841], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1841], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""sum""}","""1841;1841;1841""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,43.782353,0.0,0.885261,0.120146,0.0,0.026199,0.002486
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1717, 1446], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1717, 1446], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1717, 1446], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""mean""}","""1717,1446;1717,1446;1717,1446""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,58105.283824,0.0,0.908627,0.128767,0.0,0.030744,2e-06
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1070, 1664], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1070, 1664], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""sum""}","""1070,1664;1070,1664""",FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,35660.330882,0.0,0.913694,0.359925,0.0,0.01389,9e-06
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1741], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1741], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""mean""}","""1741;1741""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,43.223529,0.0,0.84227,0.116188,0.0,0.037867,0.007111
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1835], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1835], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1835], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]","{""reduction"": ""sum""}","""1835;1835;1835""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,44.797059,0.0,0.865209,0.116571,0.0,0.032664,0.006861
