Original Inputs,Original Outputs,Attributes,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Block Dim,aicore_time(us),mac_ratio,vec_ratio,scalar_ratio,mte1_ratio,mte2_ratio,mte3_ratio
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [286, 1179], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [286, 1179], ""is_host"": false}]",{},"""286,1179""",FLOAT16,FORMAT_ND,"""286,1179""",FLOAT16,FORMAT_ND,2,37.934559,0.0,0.18449,0.016747,0.0,0.823147,0.780989
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [286, 1179], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [286, 1179], ""is_host"": false}]",{},"""286,1179""",FLOAT,FORMAT_ND,"""286,1179""",FLOAT,FORMAT_ND,2,57.749265,0.0,0.309146,0.015928,0.0,0.924662,0.759152
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [286, 1179], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [286, 1179], ""is_host"": false}]",{},"""286,1179""",INT32,FORMAT_ND,"""286,1179""",INT32,FORMAT_ND,2,63.547059,0.0,0.212904,0.012659,0.0,0.914838,0.775363
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1479, 526, 208], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1479, 526, 208], ""is_host"": false}]",{},"""1479,526,208""",FLOAT16,FORMAT_ND,"""1479,526,208""",FLOAT16,FORMAT_ND,2,13728.570588,0.0,0.244509,0.008988,0.0,0.999302,0.897606
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1479, 526, 208], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1479, 526, 208], ""is_host"": false}]",{},"""1479,526,208""",FLOAT,FORMAT_ND,"""1479,526,208""",FLOAT,FORMAT_ND,2,27446.077206,0.0,0.308407,0.00984,0.0,0.999807,0.900147
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [1479, 526, 208], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [1479, 526, 208], ""is_host"": false}]",{},"""1479,526,208""",INT32,FORMAT_ND,"""1479,526,208""",INT32,FORMAT_ND,2,27517.217647,0.0,0.235391,0.007683,0.0,0.999761,0.899513
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [44, 888], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [44, 888], ""is_host"": false}]",{},"""44,888""",FLOAT16,FORMAT_ND,"""44,888""",FLOAT16,FORMAT_ND,2,8.0375,0.0,0.110877,0.01848,0.0,0.474979,0.284969
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [44, 888], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [44, 888], ""is_host"": false}]",{},"""44,888""",FLOAT,FORMAT_ND,"""44,888""",FLOAT,FORMAT_ND,2,10.700735,0.0,0.209854,0.015873,0.0,0.54408,0.469319
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [44, 888], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [44, 888], ""is_host"": false}]",{},"""44,888""",INT32,FORMAT_ND,"""44,888""",INT32,FORMAT_ND,2,8.981618,0.0,0.183709,0.018584,0.0,0.676873,0.378878
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [434, 708], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [434, 708], ""is_host"": false}]",{},"""434,708""",FLOAT16,FORMAT_ND,"""434,708""",FLOAT16,FORMAT_ND,2,31.298529,0.0,0.207208,0.020509,0.0,0.859512,0.591763
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [434, 708], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [434, 708], ""is_host"": false}]",{},"""434,708""",FLOAT,FORMAT_ND,"""434,708""",FLOAT,FORMAT_ND,2,55.202206,0.0,0.293706,0.015837,0.0,0.90985,0.816424
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [434, 708], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [434, 708], ""is_host"": false}]",{},"""434,708""",INT32,FORMAT_ND,"""434,708""",INT32,FORMAT_ND,2,55.913235,0.0,0.220168,0.014203,0.0,0.918282,0.755964
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [28, 23, 11, 21, 708], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [28, 23, 11, 21, 708], ""is_host"": false}]",{},"""28,23,11,21,708""",FLOAT16,FORMAT_ND,"""28,23,11,21,708""",FLOAT16,FORMAT_ND,2,8947.072059,0.0,0.244192,0.010474,0.0,0.99941,0.890251
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [28, 23, 11, 21, 708], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [28, 23, 11, 21, 708], ""is_host"": false}]",{},"""28,23,11,21,708""",FLOAT,FORMAT_ND,"""28,23,11,21,708""",FLOAT,FORMAT_ND,2,17930.454412,0.0,0.307282,0.010571,0.0,0.999689,0.884549
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [28, 23, 11, 21, 708], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [28, 23, 11, 21, 708], ""is_host"": false}]",{},"""28,23,11,21,708""",INT32,FORMAT_ND,"""28,23,11,21,708""",INT32,FORMAT_ND,2,18012.550735,0.0,0.234064,0.007644,0.0,0.999743,0.880539
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [19727], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [19727], ""is_host"": false}]",{},"""19727""",FLOAT16,FORMAT_ND,"""19727""",FLOAT16,FORMAT_ND,2,6.200735,0.0,0.091545,0.093798,0.0,0.388237,0.321001
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [19727], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [19727], ""is_host"": false}]",{},"""19727""",FLOAT,FORMAT_ND,"""19727""",FLOAT,FORMAT_ND,2,6.602206,0.0,0.190444,0.042766,0.0,0.520325,0.472993
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [19727], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [19727], ""is_host"": false}]",{},"""19727""",INT32,FORMAT_ND,"""19727""",INT32,FORMAT_ND,2,5.616912,0.0,0.199895,0.049614,0.0,0.528341,0.402016
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [3266, 232], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [3266, 232], ""is_host"": false}]",{},"""3266,232""",FLOAT16,FORMAT_ND,"""3266,232""",FLOAT16,FORMAT_ND,2,66.499265,0.0,0.235584,0.01809,0.0,0.91591,0.825208
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [3266, 232], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [3266, 232], ""is_host"": false}]",{},"""3266,232""",FLOAT,FORMAT_ND,"""3266,232""",FLOAT,FORMAT_ND,2,131.705147,0.0,0.302413,0.010915,0.0,0.965381,0.837047
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [3266, 232], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [3266, 232], ""is_host"": false}]",{},"""3266,232""",INT32,FORMAT_ND,"""3266,232""",INT32,FORMAT_ND,2,132.272059,0.0,0.229285,0.0094,0.0,0.961615,0.832242
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [352, 386], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [352, 386], ""is_host"": false}]",{},"""352,386""",FLOAT16,FORMAT_ND,"""352,386""",FLOAT16,FORMAT_ND,2,16.730147,0.0,0.167626,0.01068,0.0,0.642465,0.584494
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [352, 386], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [352, 386], ""is_host"": false}]",{},"""352,386""",FLOAT,FORMAT_ND,"""352,386""",FLOAT,FORMAT_ND,2,29.035294,0.0,0.251671,0.006913,0.0,0.797457,0.792317
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [352, 386], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [352, 386], ""is_host"": false}]",{},"""352,386""",INT32,FORMAT_ND,"""352,386""",INT32,FORMAT_ND,2,24.713971,0.0,0.220523,0.007527,0.0,0.813603,0.691857
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [29, 57, 294, 296], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [29, 57, 294, 296], ""is_host"": false}]",{},"""29,57,294,296""",FLOAT16,FORMAT_ND,"""29,57,294,296""",FLOAT16,FORMAT_ND,2,12227.263971,0.0,0.244042,0.010452,0.0,0.999654,0.891588
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [29, 57, 294, 296], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [29, 57, 294, 296], ""is_host"": false}]",{},"""29,57,294,296""",FLOAT,FORMAT_ND,"""29,57,294,296""",FLOAT,FORMAT_ND,2,24514.615441,0.0,0.306958,0.010558,0.0,0.999733,0.881255
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [29, 57, 294, 296], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [29, 57, 294, 296], ""is_host"": false}]",{},"""29,57,294,296""",INT32,FORMAT_ND,"""29,57,294,296""",INT32,FORMAT_ND,2,24577.2375,0.0,0.23429,0.008259,0.0,0.999872,0.879274
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [66, 20], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [66, 20], ""is_host"": false}]",{},"""66,20""",FLOAT16,FORMAT_ND,"""66,20""",FLOAT16,FORMAT_ND,2,2.849265,0.0,0.049548,0.201806,0.0,0.306323,0.217548
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [66, 20], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [66, 20], ""is_host"": false}]",{},"""66,20""",FLOAT,FORMAT_ND,"""66,20""",FLOAT,FORMAT_ND,2,2.0125,0.0,0.095725,0.181951,0.0,0.345269,0.227987
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [66, 20], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [66, 20], ""is_host"": false}]",{},"""66,20""",INT32,FORMAT_ND,"""66,20""",INT32,FORMAT_ND,2,1.846324,0.0,0.094783,0.197531,0.0,0.34329,0.203505
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [477], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [477], ""is_host"": false}]",{},"""477""",FLOAT16,FORMAT_ND,"""477""",FLOAT16,FORMAT_ND,1,1.198529,0.0,0.110429,0.115337,0.0,0.414724,0.159509
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [477], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [477], ""is_host"": false}]",{},"""477""",FLOAT,FORMAT_ND,"""477""",FLOAT,FORMAT_ND,1,1.223529,0.0,0.138221,0.112981,0.0,0.372596,0.180288
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [477], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [477], ""is_host"": false}]",{},"""477""",INT32,FORMAT_ND,"""477""",INT32,FORMAT_ND,1,1.375,0.0,0.11123,0.099465,0.0,0.33262,0.160428
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [127, 102, 184, 58], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [127, 102, 184, 58], ""is_host"": false}]",{},"""127,102,184,58""",FLOAT16,FORMAT_ND,"""127,102,184,58""",FLOAT16,FORMAT_ND,2,11726.911029,0.0,0.244548,0.00993,0.0,0.999423,0.901019
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [127, 102, 184, 58], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [127, 102, 184, 58], ""is_host"": false}]",{},"""127,102,184,58""",FLOAT,FORMAT_ND,"""127,102,184,58""",FLOAT,FORMAT_ND,2,23507.913235,0.0,0.307626,0.009817,0.0,0.9997,0.900866
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [127, 102, 184, 58], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [127, 102, 184, 58], ""is_host"": false}]",{},"""127,102,184,58""",INT32,FORMAT_ND,"""127,102,184,58""",INT32,FORMAT_ND,2,23491.604412,0.0,0.235567,0.008304,0.0,0.99983,0.899185
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [258, 258, 108], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [258, 258, 108], ""is_host"": false}]",{},"""258,258,108""",FLOAT16,FORMAT_ND,"""258,258,108""",FLOAT16,FORMAT_ND,2,614.930147,0.0,0.242443,0.011175,0.0,0.992527,0.882264
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [258, 258, 108], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [258, 258, 108], ""is_host"": false}]",{},"""258,258,108""",FLOAT,FORMAT_ND,"""258,258,108""",FLOAT,FORMAT_ND,2,1211.601471,0.0,0.310536,0.010742,0.0,0.995621,0.862571
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [258, 258, 108], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [258, 258, 108], ""is_host"": false}]",{},"""258,258,108""",INT32,FORMAT_ND,"""258,258,108""",INT32,FORMAT_ND,2,1232.727941,0.0,0.23351,0.008332,0.0,0.997224,0.868211
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [995, 36, 160], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [995, 36, 160], ""is_host"": false}]",{},"""995,36,160""",FLOAT16,FORMAT_ND,"""995,36,160""",FLOAT16,FORMAT_ND,2,488.524265,0.0,0.243446,0.010146,0.0,0.993557,0.893996
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [995, 36, 160], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [995, 36, 160], ""is_host"": false}]",{},"""995,36,160""",FLOAT,FORMAT_ND,"""995,36,160""",FLOAT,FORMAT_ND,2,969.694853,0.0,0.309241,0.009337,0.0,0.99427,0.891283
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [995, 36, 160], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [995, 36, 160], ""is_host"": false}]",{},"""995,36,160""",INT32,FORMAT_ND,"""995,36,160""",INT32,FORMAT_ND,2,984.208088,0.0,0.233209,0.008322,0.0,0.993407,0.900136
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [86, 374], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [86, 374], ""is_host"": false}]",{},"""86,374""",FLOAT16,FORMAT_ND,"""86,374""",FLOAT16,FORMAT_ND,2,7.383824,0.0,0.115117,0.07867,0.0,0.404402,0.343258
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [86, 374], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [86, 374], ""is_host"": false}]",{},"""86,374""",FLOAT,FORMAT_ND,"""86,374""",FLOAT,FORMAT_ND,2,9.833088,0.0,0.194422,0.039856,0.0,0.45562,0.395798
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [86, 374], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [86, 374], ""is_host"": false}]",{},"""86,374""",INT32,FORMAT_ND,"""86,374""",INT32,FORMAT_ND,2,7.845588,0.0,0.182193,0.049578,0.0,0.420056,0.340581
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [116], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [116], ""is_host"": false}]",{},"""116""",FLOAT16,FORMAT_ND,"""116""",FLOAT16,FORMAT_ND,1,1.436765,0.0,0.059365,0.089048,0.0,0.315251,0.253838
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [116], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [116], ""is_host"": false}]",{},"""116""",FLOAT,FORMAT_ND,"""116""",FLOAT,FORMAT_ND,1,1.673529,0.0,0.080844,0.079965,0.0,0.432337,0.101933
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [116], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [116], ""is_host"": false}]",{},"""116""",INT32,FORMAT_ND,"""116""",INT32,FORMAT_ND,1,1.111765,0.0,0.111111,0.119048,0.0,0.386243,0.153439
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [166, 184], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [166, 184], ""is_host"": false}]",{},"""166,184""",FLOAT16,FORMAT_ND,"""166,184""",FLOAT16,FORMAT_ND,2,4.072794,0.0,0.202925,0.142986,0.0,0.376963,0.267377
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [166, 184], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [166, 184], ""is_host"": false}]",{},"""166,184""",FLOAT,FORMAT_ND,"""166,184""",FLOAT,FORMAT_ND,2,7.722794,0.0,0.236504,0.022279,0.0,0.425021,0.345044
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [166, 184], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [166, 184], ""is_host"": false}]",{},"""166,184""",INT32,FORMAT_ND,"""166,184""",INT32,FORMAT_ND,2,7.318382,0.0,0.184467,0.023109,0.0,0.426404,0.365417
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [270, 170, 408], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [270, 170, 408], ""is_host"": false}]",{},"""270,170,408""",FLOAT16,FORMAT_ND,"""270,170,408""",FLOAT16,FORMAT_ND,2,1592.688235,0.0,0.24392,0.009973,0.0,0.997379,0.880016
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [270, 170, 408], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [270, 170, 408], ""is_host"": false}]",{},"""270,170,408""",FLOAT,FORMAT_ND,"""270,170,408""",FLOAT,FORMAT_ND,2,3183.306618,0.0,0.307766,0.009856,0.0,0.998548,0.90442
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [270, 170, 408], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [270, 170, 408], ""is_host"": false}]",{},"""270,170,408""",INT32,FORMAT_ND,"""270,170,408""",INT32,FORMAT_ND,2,3188.164706,0.0,0.235169,0.008329,0.0,0.998677,0.890219
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [96, 380], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [96, 380], ""is_host"": false}]",{},"""96,380""",FLOAT16,FORMAT_ND,"""96,380""",FLOAT16,FORMAT_ND,2,8.041176,0.0,0.106072,0.018471,0.0,0.421361,0.341624
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [96, 380], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [96, 380], ""is_host"": false}]",{},"""96,380""",FLOAT,FORMAT_ND,"""96,380""",FLOAT,FORMAT_ND,2,9.506618,0.0,0.21765,0.01632,0.0,0.505298,0.424008
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [96, 380], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [96, 380], ""is_host"": false}]",{},"""96,380""",INT32,FORMAT_ND,"""96,380""",INT32,FORMAT_ND,2,7.353676,0.0,0.207979,0.020698,0.0,0.413659,0.405659
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [288, 1248], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [288, 1248], ""is_host"": false}]",{},"""288,1248""",FLOAT16,FORMAT_ND,"""288,1248""",FLOAT16,FORMAT_ND,2,38.304412,0.0,0.19507,0.005087,0.0,0.860502,0.828234
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [288, 1248], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [288, 1248], ""is_host"": false}]",{},"""288,1248""",FLOAT,FORMAT_ND,"""288,1248""",FLOAT,FORMAT_ND,2,62.161765,0.0,0.303596,0.011486,0.0,0.930435,0.802449
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [288, 1248], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [288, 1248], ""is_host"": false}]",{},"""288,1248""",INT32,FORMAT_ND,"""288,1248""",INT32,FORMAT_ND,2,63.080882,0.0,0.229024,0.010059,0.0,0.944259,0.80943
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [236, 1248, 100], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [236, 1248, 100], ""is_host"": false}]",{},"""236,1248,100""",FLOAT16,FORMAT_ND,"""236,1248,100""",FLOAT16,FORMAT_ND,2,2497.547794,0.0,0.24463,0.009972,0.0,0.998505,0.905171
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [236, 1248, 100], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [236, 1248, 100], ""is_host"": false}]",{},"""236,1248,100""",FLOAT,FORMAT_ND,"""236,1248,100""",FLOAT,FORMAT_ND,2,4995.550735,0.0,0.308422,0.009183,0.0,0.99895,0.899622
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [236, 1248, 100], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [236, 1248, 100], ""is_host"": false}]",{},"""236,1248,100""",INT32,FORMAT_ND,"""236,1248,100""",INT32,FORMAT_ND,2,5006.320588,0.0,0.235508,0.008314,0.0,0.998724,0.901051
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [2916, 193, 192], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [2916, 193, 192], ""is_host"": false}]",{},"""2916,193,192""",FLOAT16,FORMAT_ND,"""2916,193,192""",FLOAT16,FORMAT_ND,2,9154.670588,0.0,0.244849,0.009941,0.0,0.999539,0.909169
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [2916, 193, 192], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [2916, 193, 192], ""is_host"": false}]",{},"""2916,193,192""",FLOAT,FORMAT_ND,"""2916,193,192""",FLOAT,FORMAT_ND,2,18338.1875,0.0,0.308236,0.009836,0.0,0.999716,0.905407
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [2916, 193, 192], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [2916, 193, 192], ""is_host"": false}]",{},"""2916,193,192""",INT32,FORMAT_ND,"""2916,193,192""",INT32,FORMAT_ND,2,18348.469853,0.0,0.235735,0.00831,0.0,0.999751,0.900308
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1, 402, 37, 7314], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1, 402, 37, 7314], ""is_host"": false}]",{},"""1,402,37,7314""",FLOAT16,FORMAT_ND,"""1,402,37,7314""",FLOAT16,FORMAT_ND,2,9239.941176,0.0,0.244243,0.009032,0.0,0.999459,0.891148
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1, 402, 37, 7314], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1, 402, 37, 7314], ""is_host"": false}]",{},"""1,402,37,7314""",FLOAT,FORMAT_ND,"""1,402,37,7314""",FLOAT,FORMAT_ND,2,18535.233824,0.0,0.307026,0.009131,0.0,0.999808,0.891664
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [1, 402, 37, 7314], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [1, 402, 37, 7314], ""is_host"": false}]",{},"""1,402,37,7314""",INT32,FORMAT_ND,"""1,402,37,7314""",INT32,FORMAT_ND,2,18597.652206,0.0,0.234158,0.008268,0.0,0.999673,0.889991
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [19, 111, 226, 404], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [19, 111, 226, 404], ""is_host"": false}]",{},"""19,111,226,404""",FLOAT16,FORMAT_ND,"""19,111,226,404""",FLOAT16,FORMAT_ND,2,16362.884559,0.0,0.244115,0.009936,0.0,0.999533,0.885053
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [19, 111, 226, 404], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [19, 111, 226, 404], ""is_host"": false}]",{},"""19,111,226,404""",FLOAT,FORMAT_ND,"""19,111,226,404""",FLOAT,FORMAT_ND,2,32704.991176,0.0,0.307994,0.0106,0.0,0.999751,0.876284
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [19, 111, 226, 404], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [19, 111, 226, 404], ""is_host"": false}]",{},"""19,111,226,404""",INT32,FORMAT_ND,"""19,111,226,404""",INT32,FORMAT_ND,2,32805.027941,0.0,0.229754,0.007676,0.0,0.999837,0.875406
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""1""",FLOAT16,FORMAT_ND,"""1""",FLOAT16,FORMAT_ND,1,2.332353,0.0,0.03657,0.054855,0.0,0.499369,0.06053
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""1""",FLOAT,FORMAT_ND,"""1""",FLOAT,FORMAT_ND,1,1.013235,0.0,0.087083,0.12627,0.0,0.402032,0.107402
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [1], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [1], ""is_host"": false}]",{},"""1""",INT32,FORMAT_ND,"""1""",INT32,FORMAT_ND,1,1.442647,0.0,0.059123,0.087666,0.0,0.492355,0.075433
