Original Inputs,Original Outputs,Attributes,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Block Dim,aicore_time(us),mac_ratio,vec_ratio,scalar_ratio,mte1_ratio,mte2_ratio,mte3_ratio
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [66, 36, 38, 19, 30], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [66, 18, 19, 19, 30], ""is_host"": false}]","{""ksize"": [1, 4, 7, 2, 1], ""strides"": [1, 2, 2, 1, 1], ""padding"": ""SAME"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 1, ""data_format"": ""NDHWC""}","""66,36,2,38,19,16""",FLOAT16,NDC1HWC0,"""66,18,2,19,19,16""",FLOAT16,NDC1HWC0,2,27820.305147,0.0,0.542983,0.115608,0.0,0.527928,0.093813
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [54, 64, 13, 88, 9], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [54, 31, 11, 43, 9], ""is_host"": false}]","{""ksize"": [1, 3, 3, 3, 1], ""strides"": [1, 2, 1, 2, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 1, ""data_format"": ""NDHWC""}","""54,64,1,13,88,16""",FLOAT16,NDC1HWC0,"""54,31,1,11,43,16""",FLOAT16,NDC1HWC0,2,8607.346324,0.0,0.525825,0.122383,0.0,0.668687,0.174984
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [15, 47, 60, 38, 32], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [15, 24, 20, 13, 32], ""is_host"": false}]","{""ksize"": [1, 3, 5, 7, 1], ""strides"": [1, 2, 3, 3, 1], ""padding"": ""SAME"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""15,47,2,60,38,16""",FLOAT16,NDC1HWC0,"""15,24,2,20,13,16""",FLOAT16,NDC1HWC0,2,8587.786765,0.0,0.705055,0.072813,0.0,0.358337,0.084448
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [58, 8, 86, 33, 49], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [58, 7, 84, 15, 49], ""is_host"": false}]","{""ksize"": [1, 2, 3, 5, 1], ""strides"": [1, 1, 1, 2, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 1, ""data_format"": ""NDHWC""}","""58,8,4,86,33,16""",FLOAT16,NDC1HWC0,"""58,7,4,84,15,16""",FLOAT16,NDC1HWC0,2,14243.722059,0.0,0.691301,0.105567,0.0,0.522231,0.202266
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [55, 12, 77, 38, 18], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [55, 5, 25, 37, 18], ""is_host"": false}]","{""ksize"": [1, 4, 4, 2, 1], ""strides"": [1, 2, 3, 1, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""55,12,2,77,38,16""",FLOAT16,NDC1HWC0,"""55,5,2,25,37,16""",FLOAT16,NDC1HWC0,2,7684.345588,0.0,0.537975,0.296744,0.0,0.496921,0.13269
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [18, 24, 78, 92, 13], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [18, 4, 26, 46, 13], ""is_host"": false}]","{""ksize"": [1, 7, 4, 3, 1], ""strides"": [1, 6, 3, 2, 1], ""padding"": ""SAME"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""18,24,1,78,92,16""",FLOAT16,NDC1HWC0,"""18,4,1,26,46,16""",FLOAT16,NDC1HWC0,2,4906.125735,0.0,0.421653,0.070265,0.0,0.639732,0.101596
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [9, 41, 48, 31, 62], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [9, 35, 47, 14, 62], ""is_host"": false}]","{""ksize"": [1, 7, 2, 5, 1], ""strides"": [1, 1, 1, 2, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""9,41,4,48,31,16""",FLOAT16,NDC1HWC0,"""9,35,4,47,14,16""",FLOAT16,NDC1HWC0,2,19628.638235,0.0,0.656835,0.063404,0.0,0.424121,0.112769
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [43, 47, 36, 9, 58], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [43, 7, 17, 4, 58], ""is_host"": false}]","{""ksize"": [1, 7, 4, 3, 1], ""strides"": [1, 6, 2, 2, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 1, ""data_format"": ""NDHWC""}","""43,47,4,36,9,16""",FLOAT16,NDC1HWC0,"""43,7,4,17,4,16""",FLOAT16,NDC1HWC0,2,2866.680147,0.0,0.547852,0.137533,0.0,0.694568,0.133945
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [25, 66, 22, 59, 13], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [25, 66, 11, 59, 13], ""is_host"": false}]","{""ksize"": [1, 2, 3, 4, 1], ""strides"": [1, 1, 2, 1, 1], ""padding"": ""SAME"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 1, ""data_format"": ""NDHWC""}","""25,66,1,22,59,16""",FLOAT16,NDC1HWC0,"""25,66,1,11,59,16""",FLOAT16,NDC1HWC0,2,9848.922059,0.0,0.667799,0.142423,0.0,0.467195,0.139785
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [98, 41, 40, 57, 5], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [98, 18, 39, 28, 5], ""is_host"": false}]","{""ksize"": [1, 7, 2, 3, 1], ""strides"": [1, 2, 1, 2, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""98,41,1,40,57,16""",FLOAT16,NDC1HWC0,"""98,18,1,39,28,16""",FLOAT16,NDC1HWC0,2,36923.816912,0.0,0.392661,0.058454,0.0,0.750215,0.205406
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [75, 17, 97, 47, 7], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [75, 8, 19, 44, 7], ""is_host"": false}]","{""ksize"": [1, 3, 6, 4, 1], ""strides"": [1, 2, 5, 1, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 1, ""data_format"": ""NDHWC""}","""75,17,1,97,47,16""",FLOAT16,NDC1HWC0,"""75,8,1,19,44,16""",FLOAT16,NDC1HWC0,2,16400.989706,0.0,0.681281,0.106155,0.0,0.441182,0.113106
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [57, 47, 39, 93, 5], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [57, 16, 8, 93, 5], ""is_host"": false}]","{""ksize"": [1, 4, 6, 2, 1], ""strides"": [1, 3, 5, 1, 1], ""padding"": ""SAME"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""57,47,1,39,93,16""",FLOAT16,NDC1HWC0,"""57,16,1,8,93,16""",FLOAT16,NDC1HWC0,2,16308.742647,0.0,0.578947,0.119099,0.0,0.507204,0.114684
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [72, 41, 16, 21, 49], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [72, 11, 16, 11, 49], ""is_host"": false}]","{""ksize"": [1, 6, 2, 5, 1], ""strides"": [1, 4, 1, 2, 1], ""padding"": ""SAME"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""72,41,4,16,21,16""",FLOAT16,NDC1HWC0,"""72,11,4,16,11,16""",FLOAT16,NDC1HWC0,2,13883.361765,0.0,0.6185,0.089114,0.0,0.464302,0.10565
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [8, 47, 72, 94, 11], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [8, 10, 12, 32, 11], ""is_host"": false}]","{""ksize"": [1, 7, 7, 7, 1], ""strides"": [1, 5, 6, 3, 1], ""padding"": ""SAME"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 1, ""data_format"": ""NDHWC""}","""8,47,1,72,94,16""",FLOAT16,NDC1HWC0,"""8,10,1,12,32,16""",FLOAT16,NDC1HWC0,2,6375.543382,0.0,0.6185,0.066294,0.0,0.423526,0.051626
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [29, 29, 20, 70, 45], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [29, 10, 10, 18, 45], ""is_host"": false}]","{""ksize"": [1, 5, 4, 7, 1], ""strides"": [1, 3, 2, 4, 1], ""padding"": ""SAME"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 1, ""data_format"": ""NDHWC""}","""29,29,3,20,70,16""",FLOAT16,NDC1HWC0,"""29,10,3,10,18,16""",FLOAT16,NDC1HWC0,2,14118.673529,0.0,0.633047,0.06465,0.0,0.412208,0.06231
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [64, 40, 18, 63, 23], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [64, 19, 14, 61, 23], ""is_host"": false}]","{""ksize"": [1, 4, 5, 3, 1], ""strides"": [1, 2, 1, 1, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""64,40,2,18,63,16""",FLOAT16,NDC1HWC0,"""64,19,2,14,61,16""",FLOAT16,NDC1HWC0,2,64014.616912,0.0,0.57568,0.091428,0.0,0.533645,0.113127
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [46, 16, 36, 50, 31], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [46, 16, 12, 50, 31], ""is_host"": false}]","{""ksize"": [1, 2, 4, 4, 1], ""strides"": [1, 1, 3, 1, 1], ""padding"": ""SAME"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""46,16,2,36,50,16""",FLOAT16,NDC1HWC0,"""46,16,2,12,50,16""",FLOAT16,NDC1HWC0,2,11391.819853,0.0,0.806689,0.14359,0.0,0.391255,0.170007
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [97, 17, 66, 75, 5], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [97, 6, 66, 38, 5], ""is_host"": false}]","{""ksize"": [1, 5, 2, 6, 1], ""strides"": [1, 3, 1, 2, 1], ""padding"": ""SAME"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 1, ""data_format"": ""NDHWC""}","""97,17,1,66,75,16""",FLOAT16,NDC1HWC0,"""97,6,1,66,38,16""",FLOAT16,NDC1HWC0,2,37354.178676,0.0,0.716363,0.093531,0.0,0.389346,0.111911
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [48, 21, 18, 67, 48], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [48, 16, 16, 32, 48], ""is_host"": false}]","{""ksize"": [1, 6, 3, 4, 1], ""strides"": [1, 1, 1, 2, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 1, ""data_format"": ""NDHWC""}","""48,21,3,18,67,16""",FLOAT16,NDC1HWC0,"""48,16,3,16,32,16""",FLOAT16,NDC1HWC0,2,40816.3125,0.0,0.515337,0.053848,0.0,0.616114,0.114696
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [27, 68, 90, 44, 8], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [27, 33, 87, 13, 8], ""is_host"": false}]","{""ksize"": [1, 4, 4, 6, 1], ""strides"": [1, 2, 1, 3, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""27,68,1,90,44,16""",FLOAT16,NDC1HWC0,"""27,33,1,87,13,16""",FLOAT16,NDC1HWC0,2,38157.215441,0.0,0.639536,0.077876,0.0,0.449129,0.102539
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [70, 97, 16, 33, 16], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [70, 33, 8, 33, 16], ""is_host"": false}]","{""ksize"": [1, 4, 3, 5, 1], ""strides"": [1, 3, 2, 1, 1], ""padding"": ""SAME"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""70,97,1,16,33,16""",FLOAT16,NDC1HWC0,"""70,33,1,8,33,16""",FLOAT16,NDC1HWC0,2,16336.965441,0.0,0.74713,0.123283,0.0,0.362655,0.11327
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [17, 78, 55, 64, 11], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [17, 39, 55, 16, 11], ""is_host"": false}]","{""ksize"": [1, 3, 4, 5, 1], ""strides"": [1, 2, 1, 4, 1], ""padding"": ""SAME"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 1, ""data_format"": ""NDHWC""}","""17,78,1,55,64,16""",FLOAT16,NDC1HWC0,"""17,39,1,55,16,16""",FLOAT16,NDC1HWC0,2,12220.295588,0.0,0.557972,0.053609,0.0,0.55325,0.140178
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [78, 79, 17, 21, 24], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [78, 78, 3, 4, 24], ""is_host"": false}]","{""ksize"": [1, 2, 7, 6, 1], ""strides"": [1, 1, 4, 4, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 1, ""data_format"": ""NDHWC""}","""78,79,2,17,21,16""",FLOAT16,NDC1HWC0,"""78,78,2,3,4,16""",FLOAT16,NDC1HWC0,2,4576.032353,0.0,0.546806,0.044066,0.0,0.574644,0.099593
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [97, 55, 26, 18, 26], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [97, 27, 25, 17, 26], ""is_host"": false}]","{""ksize"": [1, 3, 2, 2, 1], ""strides"": [1, 2, 1, 1, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""97,55,2,26,18,16""",FLOAT16,NDC1HWC0,"""97,27,2,25,17,16""",FLOAT16,NDC1HWC0,2,9528.3,0.0,0.577622,0.071475,0.0,0.61493,0.29923
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [99, 46, 47, 19, 13], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [99, 46, 47, 10, 13], ""is_host"": false}]","{""ksize"": [1, 6, 5, 4, 1], ""strides"": [1, 1, 1, 2, 1], ""padding"": ""SAME"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""99,46,1,47,19,16""",FLOAT16,NDC1HWC0,"""99,46,1,47,10,16""",FLOAT16,NDC1HWC0,2,135543.283824,0.0,0.547807,0.066754,0.0,0.510633,0.082823
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [20, 49, 30, 45, 32], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [20, 9, 14, 44, 32], ""is_host"": false}]","{""ksize"": [1, 6, 3, 2, 1], ""strides"": [1, 5, 2, 1, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 1, ""data_format"": ""NDHWC""}","""20,49,2,30,45,16""",FLOAT16,NDC1HWC0,"""20,9,2,14,44,16""",FLOAT16,NDC1HWC0,2,4071.599265,0.0,0.60527,0.092746,0.0,0.516212,0.138182
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [36, 22, 32, 65, 29], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [36, 5, 10, 12, 29], ""is_host"": false}]","{""ksize"": [1, 5, 5, 7, 1], ""strides"": [1, 4, 3, 5, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 1, ""data_format"": ""NDHWC""}","""36,22,2,32,65,16""",FLOAT16,NDC1HWC0,"""36,5,2,10,12,16""",FLOAT16,NDC1HWC0,2,5083.586765,0.0,0.538412,0.055272,0.0,0.506603,0.067528
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [76, 27, 21, 35, 19], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [76, 8, 5, 17, 19], ""is_host"": false}]","{""ksize"": [1, 4, 5, 3, 1], ""strides"": [1, 3, 4, 2, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""76,27,2,21,35,16""",FLOAT16,NDC1HWC0,"""76,8,2,5,17,16""",FLOAT16,NDC1HWC0,2,3618.608088,0.0,0.499862,0.098514,0.0,0.59298,0.132032
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [20, 90, 88, 19, 21], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [20, 45, 44, 19, 21], ""is_host"": false}]","{""ksize"": [1, 3, 3, 7, 1], ""strides"": [1, 2, 2, 1, 1], ""padding"": ""SAME"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""20,90,2,88,19,16""",FLOAT16,NDC1HWC0,"""20,45,2,44,19,16""",FLOAT16,NDC1HWC0,2,38675.765441,0.0,0.74002,0.079863,0.0,0.350171,0.104547
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [41, 19, 30, 71, 27], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [41, 5, 26, 17, 27], ""is_host"": false}]","{""ksize"": [1, 5, 5, 6, 1], ""strides"": [1, 3, 1, 4, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 1, ""data_format"": ""NDHWC""}","""41,19,2,30,71,16""",FLOAT16,NDC1HWC0,"""41,5,2,26,17,16""",FLOAT16,NDC1HWC0,2,17942.402206,0.0,0.59325,0.057055,0.0,0.447073,0.057655
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [39, 33, 34, 19, 45], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [39, 17, 34, 19, 45], ""is_host"": false}]","{""ksize"": [1, 3, 2, 2, 1], ""strides"": [1, 2, 1, 1, 1], ""padding"": ""SAME"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""39,33,3,34,19,16""",FLOAT16,NDC1HWC0,"""39,17,3,34,19,16""",FLOAT16,NDC1HWC0,2,6024.011029,0.0,0.504209,0.105667,0.0,0.7523,0.207504
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [91, 47, 5, 96, 30], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [91, 45, 1, 30, 30], ""is_host"": false}]","{""ksize"": [1, 3, 5, 7, 1], ""strides"": [1, 1, 4, 3, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 1, ""data_format"": ""NDHWC""}","""91,47,2,5,96,16""",FLOAT16,NDC1HWC0,"""91,45,2,1,30,16""",FLOAT16,NDC1HWC0,2,11237.555882,0.0,0.632883,0.061144,0.0,0.433865,0.075038
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [50, 60, 53, 63, 5], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [50, 20, 18, 63, 5], ""is_host"": false}]","{""ksize"": [1, 6, 4, 7, 1], ""strides"": [1, 3, 3, 1, 1], ""padding"": ""SAME"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 1, ""data_format"": ""NDHWC""}","""50,60,1,53,63,16""",FLOAT16,NDC1HWC0,"""50,20,1,18,63,16""",FLOAT16,NDC1HWC0,2,88230.727206,0.0,0.746996,0.0707,0.0,0.305306,0.071079
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [82, 85, 42, 23, 7], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [82, 42, 13, 4, 7], ""is_host"": false}]","{""ksize"": [1, 3, 4, 6, 1], ""strides"": [1, 2, 3, 5, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 1, ""data_format"": ""NDHWC""}","""82,85,1,42,23,16""",FLOAT16,NDC1HWC0,"""82,42,1,13,4,16""",FLOAT16,NDC1HWC0,2,8377.341912,0.0,0.471567,0.035688,0.0,0.611681,0.079306
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [71, 36, 79, 18, 3], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [71, 36, 27, 6, 3], ""is_host"": false}]","{""ksize"": [1, 4, 4, 4, 1], ""strides"": [1, 1, 3, 3, 1], ""padding"": ""SAME"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""71,36,1,79,18,16""",FLOAT16,NDC1HWC0,"""71,36,1,27,6,16""",FLOAT16,NDC1HWC0,2,13036.429412,0.0,0.493101,0.091812,0.0,0.647215,0.105558
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [41, 49, 29, 33, 29], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [41, 22, 25, 28, 29], ""is_host"": false}]","{""ksize"": [1, 6, 5, 6, 1], ""strides"": [1, 2, 1, 1, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""41,49,2,29,33,16""",FLOAT16,NDC1HWC0,"""41,22,2,25,28,16""",FLOAT16,NDC1HWC0,2,122018.455147,0.0,0.695476,0.061261,0.0,0.346991,0.065102
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [36, 24, 48, 89, 14], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [36, 22, 22, 14, 14], ""is_host"": false}]","{""ksize"": [1, 3, 6, 7, 1], ""strides"": [1, 1, 2, 6, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""36,24,1,48,89,16""",FLOAT16,NDC1HWC0,"""36,22,1,22,14,16""",FLOAT16,NDC1HWC0,2,21651.685294,0.0,0.511839,0.055822,0.0,0.545019,0.076888
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [5, 91, 32, 78, 58], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [5, 88, 30, 77, 58], ""is_host"": false}]","{""ksize"": [1, 4, 3, 2, 1], ""strides"": [1, 1, 1, 1, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""5,91,4,32,78,16""",FLOAT16,NDC1HWC0,"""5,88,4,30,77,16""",FLOAT16,NDC1HWC0,2,42703.715441,0.0,0.615486,0.095712,0.0,0.634511,0.160019
"[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [67, 11, 60, 28, 28], ""is_host"": false}]","[{""format"": ""NDHWC"", ""dtype"": ""float16"", ""shape"": [67, 2, 59, 13, 28], ""is_host"": false}]","{""ksize"": [1, 6, 2, 4, 1], ""strides"": [1, 5, 1, 2, 1], ""padding"": ""VALID"", ""pads"": [0, 0, 0, 0, 0, 0], ""dilation"": [1, 1, 1, 1, 1, 1], ""ceil_mode"": 0, ""data_format"": ""NDHWC""}","""67,11,2,60,28,16""",FLOAT16,NDC1HWC0,"""67,2,2,59,13,16""",FLOAT16,NDC1HWC0,2,3628.196324,0.0,0.618846,0.071092,0.0,0.491414,0.127731
